frame,seconds,target_polarity,predicted_polarity,polarity_correct,effective_gate,nearest_anchor_seconds,teacher_error,teacher_iou,rollout_error,rollout_iou,memory_error,memory_iou,oracle_polarity_rollout_error
29,0.9666666666666667,0,0,1,0.057331230491399765,0.966666579246521,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30,1.0,0,0,1,0.05726718157529831,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
31,1.0333333333333334,0,0,1,0.056896090507507324,1.0333333015441895,0.0,1.0,0.0,1.0,0.0,1.0,0.0
32,1.0666666666666667,0,0,1,0.057601600885391235,1.066666603088379,0.0,1.0,0.0,1.0,0.0,1.0,0.0
33,1.1,0,0,1,0.05688723549246788,1.100000023841858,0.0,1.0,0.0,1.0,0.0,1.0,0.0
34,1.1333333333333333,0,0,1,0.05848546326160431,1.1333333253860474,0.0,1.0,0.0,1.0,0.0,1.0,0.0
35,1.1666666666666667,0,0,1,0.05818083882331848,1.1666666269302368,0.0,1.0,0.0,1.0,0.0,1.0,0.0
36,1.2,0,0,1,0.05930835008621216,1.1999999284744263,0.0,1.0,0.0,1.0,0.0,1.0,0.0
37,1.2333333333333334,0,0,1,0.059491436928510666,1.2333333492279053,0.0,1.0,0.0,1.0,0.0,1.0,0.0
38,1.2666666666666666,0,0,1,0.06105988472700119,1.2666665315628052,0.0,1.0,0.0,1.0,0.0,1.0,0.0
39,1.3,0,0,1,0.061733342707157135,1.2999999523162842,0.0,1.0,0.0,1.0,0.0,1.0,0.0
40,1.3333333333333333,0,0,1,0.06310994923114777,1.3333332538604736,0.0,1.0,0.0,1.0,0.0,1.0,0.0
41,1.3666666666666667,0,0,1,0.06386113166809082,1.3666666746139526,0.0,1.0,0.0,1.0,0.0,1.0,0.0
42,1.4,0,0,1,0.06440751999616623,1.399999976158142,0.0,1.0,0.0,1.0,0.0,1.0,0.0
43,1.4333333333333333,0,0,1,0.06429009139537811,1.433333158493042,0.0007883707682291666,0.49960581461588544,0.0007883707682291666,0.49960581461588544,0.0007883707682291666,0.49960581461588544,0.0007883707682291666
44,1.4666666666666666,0,0,1,0.06410643458366394,1.4666666984558105,0.023722330729166668,0.5059117409373161,0.02459716796875,0.487701416015625,0.02459716796875,0.487701416015625,0.02459716796875
45,1.5,0,0,1,0.06387058645486832,1.4999998807907104,0.021830240885416668,0.7570524602239711,0.046702067057291664,0.4766489664713542,0.046702067057291664,0.4766489664713542,0.046702067057291664
46,1.5333333333333334,0,0,1,0.06375425308942795,1.5333333015441895,0.035313924153645836,0.7283020462270496,0.056391398111979164,0.4720289715388539,0.056416829427083336,0.4717915852864583,0.056391398111979164
47,1.5666666666666667,0,0,1,0.06447546929121017,1.5666664838790894,0.0511932373046875,0.6576635698871349,0.055109659830729164,0.47281295042561133,0.054219563802083336,0.4728902180989583,0.055109659830729164
48,1.6,0,0,1,0.06590476632118225,1.5999999046325684,0.052571614583333336,0.6546348990307771,0.07809956868489583,0.46095021565755206,0.058197021484375,0.4709014892578125,0.07809956868489583
49,1.6333333333333333,0,0,1,0.06825309991836548,1.6333333253860474,0.0908966064453125,0.5342573848252421,0.0604095458984375,0.6227746869046151,0.06704203287760417,0.46647898356119794,0.0604095458984375
50,1.6666666666666667,0,0,1,0.06988146901130676,1.6666665077209473,0.11602783203125,0.6172360578910681,0.10951741536458333,0.6336313056757952,0.17801920572916666,0.4109903971354167,0.10951741536458333
51,1.7,0,0,1,0.0701698362827301,1.7000000476837158,0.0730743408203125,0.810352167920328,0.1670379638671875,0.5769289247361445,0.2516937255859375,0.37415313720703125,0.1670379638671875
52,1.7333333333333334,0,0,1,0.07063639163970947,1.7333333492279053,0.048670450846354164,0.886600567754624,0.19933064778645834,0.5579259920205895,0.3009847005208333,0.3495076497395833,0.19933064778645834
53,1.7666666666666666,0,0,1,0.07181786745786667,1.7666666507720947,0.033121744791666664,0.9257557966756652,0.20400492350260416,0.5634148557731503,0.3172098795572917,0.3413950602213542,0.20400492350260416
54,1.8,0,0,1,0.07291239500045776,1.7999998331069946,0.030970255533854168,0.9305408296245157,0.1809539794921875,0.5990888266004388,0.303863525390625,0.3480682373046875,0.1809539794921875
55,1.8333333333333333,0,0,1,0.07298936694860458,1.8333332538604736,0.035847981770833336,0.9168975717388828,0.13997395833333334,0.6623596716414223,0.2721659342447917,0.3639170328776042,0.13997395833333334
56,1.8666666666666667,0,0,1,0.07360703498125076,1.8666666746139526,0.038167317708333336,0.9054104541273773,0.09865315755208333,0.7368214254540721,0.236907958984375,0.3815460205078125,0.09865315755208333
57,1.9,0,0,1,0.07441064715385437,1.8999998569488525,0.0367431640625,0.9002960022000497,0.07666524251302083,0.7785135434434806,0.20415242513020834,0.3979237874348958,0.07666524251302083
58,1.9333333333333333,0,0,1,0.07412233203649521,1.933333158493042,0.031895955403645836,0.9044659729759104,0.07619730631510417,0.7724492069089189,0.18138631184895834,0.4093068440755208,0.07619730631510417
59,1.9666666666666666,0,0,1,0.07479750365018845,1.9666666984558105,0.024175008138020832,0.9215524739242547,0.07349650065104167,0.7769369819274359,0.17155965169270834,0.4142201741536458,0.07349650065104167
60,2.0,0,0,1,0.07637722790241241,2.0,0.025232950846354168,0.9151958325014574,0.07559712727864583,0.7741693112584238,0.16419474283854166,0.4179026285807292,0.07559712727864583
61,2.033333333333333,0,0,1,0.0789143368601799,2.0333333015441895,0.044209798177083336,0.8613302585032706,0.09197998046875,0.756180720807401,0.18390909830729166,0.4080454508463542,0.09197998046875
62,2.066666666666667,0,0,1,0.08289258927106857,2.066666603088379,0.0493011474609375,0.8603469004967537,0.0919342041015625,0.7803105132415499,0.21538798014322916,0.39230600992838544,0.0919342041015625
63,2.1,0,0,1,0.08438008278608322,2.0999999046325684,0.047693888346354164,0.8757869428537336,0.09355672200520833,0.7922950915754341,0.24231974283854166,0.3788401285807292,0.09355672200520833
64,2.1333333333333333,0,0,1,0.08451779186725616,2.133333206176758,0.04803466796875,0.8829104126480829,0.12502543131510416,0.7495532512515715,0.26849365234375,0.365753173828125,0.12502543131510416
65,2.1666666666666665,0,0,1,0.08525778353214264,2.1666665077209473,0.044484456380208336,0.8965674270651773,0.122894287109375,0.7618457746979548,0.2914479573567708,0.35427602132161456,0.122894287109375
66,2.2,0,0,1,0.08173473179340363,2.200000047683716,0.038670857747395836,0.9130218810411452,0.11491902669270833,0.7802692750290899,0.3129221598307292,0.34353892008463544,0.11491902669270833
67,2.2333333333333334,0,0,1,0.07991887629032135,2.2333333492279053,0.0384063720703125,0.9162096372789439,0.10435994466145833,0.8009227176212861,0.330535888671875,0.3347320556640625,0.10435994466145833
68,2.2666666666666666,0,0,1,0.08125747740268707,2.2666666507720947,0.0362396240234375,0.9225916327392764,0.09592692057291667,0.8169901059111775,0.3461659749348958,0.32691701253255206,0.09592692057291667
69,2.3,0,0,1,0.08301744610071182,2.299999713897705,0.034495035807291664,0.9276443153818824,0.09247843424479167,0.8242633281877232,0.3623046875,0.31884765625,0.09247843424479167
70,2.3333333333333335,0,0,1,0.08133853226900101,2.3333332538604736,0.0330657958984375,0.9317174970302218,0.09697469075520833,0.8178108642274655,0.3776041666666667,0.3111979166666667,0.09697469075520833
71,2.3666666666666667,0,0,1,0.07782472670078278,2.366666555404663,0.032175699869791664,0.9344484945824831,0.10238138834635417,0.809737688779878,0.3925069173177083,0.3037465413411458,0.10238138834635417
72,2.4,0,0,1,0.07911890000104904,2.3999998569488525,0.0305023193359375,0.9385020941528353,0.11736551920572917,0.7858777754582985,0.4062601725260417,0.2968699137369792,0.11736551920572917
73,2.433333333333333,0,0,1,0.0845063328742981,2.433333396911621,0.0270538330078125,0.9457894256333272,0.1333465576171875,0.7612956027259064,0.4188690185546875,0.29056549072265625,0.1333465576171875
74,2.466666666666667,0,0,1,0.0804271399974823,2.4666666984558105,0.0247039794921875,0.9507649195069646,0.152313232421875,0.7327983812149461,0.4320271809895833,0.2839864095052083,0.152313232421875
75,2.5,0,0,1,0.07522273808717728,2.5,0.022165934244791668,0.9560204080708681,0.16737874348958334,0.7110657548792743,0.4463246663411458,0.27683766682942706,0.16737874348958334
76,2.533333333333333,0,0,1,0.07816673070192337,2.5333330631256104,0.026763916015625,0.9474572693391893,0.17168172200520834,0.7054579018040977,0.4615376790364583,0.2692311604817708,0.17168172200520834
77,2.566666666666667,0,0,1,0.08406929671764374,2.566666603088379,0.033381144205729164,0.9352136561364579,0.16640726725260416,0.7140001604551577,0.4826151529947917,0.2586924235026042,0.16640726725260416
78,2.6,0,0,1,0.0761072039604187,2.5999999046325684,0.025115966796875,0.9509902425887236,0.16061909993489584,0.7229922912351913,0.5020650227864584,0.24896748860677084,0.16061909993489584
79,2.6333333333333333,0,0,1,0.07061821967363358,2.6333329677581787,0.0233306884765625,0.9543876384864504,0.14475504557291666,0.7470713143903402,0.5147145589192709,0.2426427205403646,0.14475504557291666
80,2.6666666666666665,0,0,1,0.07574786990880966,2.6666665077209473,0.0248260498046875,0.9514777468324288,0.12848409016927084,0.7722889922737021,0.5235544840494791,0.2382227579752604,0.12848409016927084
81,2.7,0,0,1,0.08823978900909424,2.700000047683716,0.033360799153645836,0.935217178339883,0.10498555501302083,0.8099191184534773,0.5347900390625,0.23260498046875,0.10498555501302083
82,2.7333333333333334,0,0,1,0.07790722697973251,2.7333333492279053,0.039576212565104164,0.9234061102111051,0.09124755859375,0.8326699225616969,0.5437164306640625,0.22814178466796875,0.09124755859375
83,2.7666666666666666,0,0,1,0.0729994922876358,2.7666664123535156,0.042500813802083336,0.9177805122027858,0.06998189290364583,0.8689287517074264,0.5503184000651041,0.2248407999674479,0.06998189290364583
84,2.8,0,0,1,0.08134222030639648,2.799999952316284,0.040735880533854164,0.9208795660354121,0.068206787109375,0.8720246762862152,0.5558319091796875,0.22208404541015625,0.068206787109375
85,2.8333333333333335,0,0,1,0.09586404263973236,2.8333332538604736,0.033879597981770836,0.9336105788997803,0.06412251790364583,0.8790221054001899,0.5602874755859375,0.21985626220703125,0.06412251790364583
86,2.8666666666666667,0,0,1,0.08541680872440338,2.866666316986084,0.026850382486979168,0.9469290330419545,0.06584676106770833,0.8759965926126059,0.5621134440104166,0.21894327799479166,0.06584676106770833
87,2.9,0,0,1,0.07567662000656128,2.8999998569488525,0.024297078450520832,0.9518188096804028,0.061431884765625,0.8835147005930932,0.5638427734375,0.21807861328125,0.061431884765625
88,2.933333333333333,0,0,1,0.0852360874414444,2.933333396911621,0.023325602213541668,0.9536619409959131,0.0613250732421875,0.8837334793073448,0.565277099609375,0.2173614501953125,0.0613250732421875
89,2.966666666666667,0,0,1,0.0927228331565857,2.9666666984558105,0.024983723958333332,0.9504077483584594,0.072540283203125,0.8636589259634186,0.5676218668619791,0.2161890665690104,0.072540283203125
90,3.0,0,0,1,0.085261270403862,2.999999761581421,0.026423136393229168,0.9475252533132209,0.07029215494791667,0.8675116270605252,0.5722401936848959,0.2138799031575521,0.07029215494791667
91,3.033333333333333,0,0,1,0.07371711730957031,3.0333333015441895,0.023844401041666668,0.9523857202075918,0.08281962076822917,0.8452102645930728,0.5779469807942709,0.2110265096028646,0.08281962076822917
92,3.066666666666667,0,0,1,0.08097521960735321,3.066666603088379,0.020589192708333332,0.958610580860055,0.087066650390625,0.837943688995538,0.5825703938802084,0.20871480305989584,0.087066650390625
93,3.1,0,0,1,0.08326754719018936,3.0999996662139893,0.019948323567708332,0.9597701489426449,0.09700520833333333,0.8208848227548202,0.5860443115234375,0.20697784423828125,0.09700520833333333
94,3.1333333333333333,0,0,1,0.08201179653406143,3.1333329677581787,0.019159952799479168,0.9612274459636564,0.10496012369791667,0.8073235769504294,0.58984375,0.205078125,0.10496012369791667
95,3.1666666666666665,0,0,1,0.0733782947063446,3.1666667461395264,0.0169219970703125,0.9655697453328081,0.11370340983072917,0.7924534085424586,0.5952860514322916,0.20235697428385416,0.11370340983072917
96,3.2,0,0,1,0.07917027920484543,3.1999998092651367,0.0159454345703125,0.967376592456155,0.12956746419270834,0.7667440113561137,0.6018269856770834,0.19908650716145834,0.12956746419270834
97,3.2333333333333334,0,0,1,0.07976005971431732,3.233333110809326,0.015736897786458332,0.9676287902176506,0.13410441080729166,0.7593171205182996,0.60821533203125,0.195892333984375,0.13410441080729166
98,3.2666666666666666,0,0,1,0.081962451338768,3.2666666507720947,0.014470418294270834,0.9700229829019729,0.13665262858072916,0.7534938983107158,0.6144968668619791,0.1927515665690104,0.13665262858072916
99,3.3,0,0,1,0.07810676097869873,3.299999952316284,0.013376871744791666,0.9720901128756539,0.12485249837239583,0.7711932683404118,0.6207122802734375,0.18964385986328125,0.12485249837239583
100,3.3333333333333335,0,0,1,0.08315713703632355,3.3333330154418945,0.0121612548828125,0.9744408043682355,0.12946573893229166,0.7619663885310164,0.6266072591145834,0.18669637044270834,0.12946573893229166
101,3.3666666666666667,0,0,1,0.0799955427646637,3.366666316986084,0.011159261067708334,0.9763840632134532,0.10782368977864583,0.7959036490853133,0.6316630045572916,0.18416849772135416,0.10782368977864583
102,3.4,0,0,1,0.08051243424415588,3.4000000953674316,0.011555989583333334,0.9754270161048554,0.10577901204427083,0.7975015689149116,0.6359405517578125,0.18202972412109375,0.10577901204427083
103,3.433333333333333,0,0,1,0.07873059064149857,3.433333158493042,0.013397216796875,0.9714236847425596,0.09361775716145833,0.8177454742066429,0.6401316324869791,0.1799341837565104,0.09361775716145833
104,3.466666666666667,0,0,1,0.07521894574165344,3.4666666984558105,0.010874430338541666,0.9766056811148859,0.08321126302083333,0.8351536595545099,0.6448872884114584,0.17755635579427084,0.08321126302083333
105,3.5,0,0,1,0.07589773833751678,3.499999761581421,0.011388142903645834,0.9753946576671033,0.066436767578125,0.86525327004114,0.649017333984375,0.1754913330078125,0.066436767578125
106,3.533333333333333,0,0,1,0.07284017652273178,3.5333333015441895,0.0147247314453125,0.9681216517640294,0.0547943115234375,0.8867937933397066,0.653717041015625,0.1731414794921875,0.0547943115234375
107,3.566666666666667,0,0,1,0.07506562769412994,3.566666603088379,0.020345052083333332,0.9559019934025462,0.053883870442708336,0.8877161245516957,0.6607462565104166,0.16962687174479166,0.053883870442708336
108,3.6,0,0,1,0.06951068341732025,3.5999996662139893,0.025812784830729168,0.9439554211911503,0.0449676513671875,0.9051536586264493,0.666351318359375,0.1668243408203125,0.0449676513671875
109,3.6333333333333333,0,0,1,0.07196825742721558,3.633333444595337,0.026377360026041668,0.942374968999109,0.041524251302083336,0.911920108733222,0.6699930826822916,0.16500345865885416,0.041524251302083336
110,3.6666666666666665,0,0,1,0.07515305280685425,3.6666665077209473,0.024602254231770832,0.9459606676367711,0.043619791666666664,0.9078265825922487,0.6708780924479166,0.16456095377604166,0.043619791666666664
111,3.7,0,0,1,0.07257020473480225,3.6999998092651367,0.022191365559895832,0.9510815056962629,0.046671549479166664,0.9013695384756636,0.6707000732421875,0.16464996337890625,0.046671549479166664
112,3.7333333333333334,0,0,1,0.07064138352870941,3.7333333492279053,0.018910725911458332,0.9581703833327786,0.0420684814453125,0.9107160409800896,0.6698811848958334,0.16505940755208334,0.0420684814453125
113,3.7666666666666666,0,0,1,0.07022713124752045,3.7666664123535156,0.019048055013020832,0.9579214313417919,0.042658487955729164,0.9089446488927162,0.6696929931640625,0.16515350341796875,0.042658487955729164
114,3.8,0,0,1,0.0749540776014328,3.799999713897705,0.019093831380208332,0.9578142848764801,0.045420328776041664,0.9028974366863785,0.6700286865234375,0.16498565673828125,0.045420328776041664
115,3.8333333333333335,0,0,1,0.07003893703222275,3.8333332538604736,0.019617716471354168,0.9565546572573491,0.042668660481770836,0.9084640622628255,0.6728108723958334,0.16359456380208334,0.042668660481770836
116,3.8666666666666667,0,0,1,0.07107215374708176,3.866666316986084,0.01910400390625,0.957452113302246,0.056894938151041664,0.8785988566538477,0.6777445475260416,0.16112772623697916,0.056894938151041664
117,3.9,0,0,1,0.07089295983314514,3.8999998569488525,0.016942342122395832,0.9618542634055629,0.0593414306640625,0.8728336108327894,0.6832377115885416,0.15838114420572916,0.0593414306640625
118,3.933333333333333,0,0,1,0.07486948370933533,3.933333396911621,0.014195760091145834,0.967682033314619,0.06464640299479167,0.8609782487891317,0.6866912841796875,0.15665435791015625,0.06464640299479167
119,3.966666666666667,0,0,1,0.06889398396015167,3.9666664600372314,0.01373291015625,0.9685665173527662,0.061365763346354164,0.8673884961405187,0.6886698404947916,0.15566507975260416,0.061365763346354164
120,4.0,0,0,1,0.06702244281768799,4.0,0.013783772786458334,0.9683348253083208,0.058985392252604164,0.8714569136721271,0.6903737386067709,0.1548131306966146,0.058985392252604164
121,4.033333333333333,0,0,1,0.0711270198225975,4.0333333015441895,0.014277140299479166,0.9671318462046964,0.049290974934895836,0.8911088105513232,0.6920318603515625,0.15398406982421875,0.049290974934895836
122,4.066666666666666,0,0,1,0.07080312073230743,4.066666603088379,0.014582316080729166,0.9663444849650731,0.046946207682291664,0.8960027491228189,0.6936798095703125,0.15316009521484375,0.046946207682291664
123,4.1,0,0,1,0.06820590049028397,4.099999904632568,0.014073689778645834,0.9673510699297514,0.054911295572916664,0.8783164409574171,0.6962839762369791,0.1518580118815104,0.054911295572916664
124,4.133333333333334,0,0,1,0.06689786911010742,4.133333206176758,0.011688232421875,0.9726596868106827,0.057464599609375,0.8730550941635626,0.7000579833984375,0.14997100830078125,0.057464599609375
125,4.166666666666667,0,0,1,0.06770432740449905,4.166666507720947,0.010793050130208334,0.9745519907161524,0.061777750651041664,0.8629002198522434,0.7036234537760416,0.14818827311197916,0.061777750651041664
126,4.2,0,0,1,0.06732144951820374,4.199999809265137,0.009775797526041666,0.9767660881446301,0.0712738037109375,0.8436693072931472,0.7069905598958334,0.14650472005208334,0.0712738037109375
127,4.233333333333333,0,0,1,0.0671902522444725,4.233333110809326,0.007914225260416666,0.9810476245764079,0.07568359375,0.8337171041201034,0.7088165283203125,0.14559173583984375,0.07568359375
128,4.266666666666667,0,0,1,0.06675274670124054,4.266666412353516,0.009496053059895834,0.9772231316955478,0.07620747884114583,0.831495570804161,0.7112833658854166,0.14435831705729166,0.07620747884114583
129,4.3,0,0,1,0.067533478140831,4.300000190734863,0.014261881510416666,0.965737320556322,0.07818094889322917,0.8268722059958761,0.7166188557942709,0.1416905721028646,0.07818094889322917
130,4.333333333333333,0,0,1,0.06721018254756927,4.3333330154418945,0.011744181315104166,0.9713588972705001,0.0760498046875,0.8303886807385219,0.7226613362630209,0.1386693318684896,0.0760498046875
131,4.366666666666666,0,0,1,0.07011671364307404,4.366666793823242,0.009084065755208334,0.9775589044630226,0.0738677978515625,0.8346604936354701,0.7250925699869791,0.13745537828654253,0.0738677978515625
132,4.4,0,0,1,0.06895475834608078,4.400000095367432,0.0122222900390625,0.9697930906878445,0.06397501627604167,0.8530805805264188,0.7269999186197916,0.13650993504021175,0.06397501627604167
133,4.433333333333334,0,0,1,0.06793614476919174,4.433332920074463,0.016087849934895832,0.9602539764269895,0.06500752766927083,0.8511137717946977,0.7297871907552084,0.1351357123272351,0.06500752766927083
134,4.466666666666667,0,0,1,0.06809693574905396,4.4666666984558105,0.01885986328125,0.9533637994967201,0.0590057373046875,0.8630160475181504,0.7312876383463541,0.13440791748202516,0.0590057373046875
135,4.5,0,0,1,0.06858208775520325,4.499999523162842,0.019368489583333332,0.9519503556545199,0.05029296875,0.8810962941726856,0.7329966227213541,0.13358988375672415,0.05029296875
136,4.533333333333333,0,0,1,0.0658579170703888,4.5333333015441895,0.019480387369791668,0.9515356357269011,0.051610310872395836,0.8782668660989192,0.73394775390625,0.13317608399830885,0.051610310872395836
137,4.566666666666666,0,0,1,0.06698139011859894,4.566666603088379,0.017003377278645832,0.9574413795296453,0.051157633463541664,0.8788405497440022,0.7346547444661459,0.13290137582705341,0.051157633463541664
138,4.6,0,0,1,0.06675400584936142,4.59999942779541,0.015416463216145834,0.9612419277158097,0.046381632486979164,0.8890788153969329,0.7347157796223959,0.13303666980602322,0.046381632486979164
139,4.633333333333334,0,0,1,0.06621690094470978,4.633333206176758,0.015538533528645834,0.9609008843690798,0.043558756510416664,0.8950443979475877,0.734527587890625,0.1333936367733224,0.043558756510416664
140,4.666666666666667,0,0,1,0.0659380629658699,4.666666507720947,0.0158233642578125,0.9601606415507796,0.040964762369791664,0.900897198526496,0.7338307698567709,0.13415669868901214,0.040964762369791664
141,4.7,0,0,1,0.06865185499191284,4.6999993324279785,0.016754150390625,0.9577694409475928,0.04071044921875,0.9010843254995107,0.733245849609375,0.13502398835106477,0.04071044921875
142,4.733333333333333,0,0,1,0.06868546456098557,4.733333110809326,0.017644246419270832,0.9553817076045601,0.0421295166015625,0.8977426039799515,0.7327880859375,0.13606304077703069,0.0421295166015625
143,4.766666666666667,0,0,1,0.06864075362682343,4.766666889190674,0.015421549479166666,0.9606839751460935,0.042104085286458336,0.8975260374637478,0.7310740152994791,0.13805935615076423,0.042104085286458336
144,4.8,0,0,1,0.070693239569664,4.799999713897705,0.012847900390625,0.96701896128245,0.041224161783854164,0.8992682594999137,0.7265726725260416,0.1417787715569989,0.041224161783854164
145,4.833333333333333,0,0,1,0.07077676057815552,4.833333492279053,0.012522379557291666,0.9679036180630902,0.0394134521484375,0.9035690194012244,0.7195688883463541,0.14719183527420418,0.0394134521484375
146,4.866666666666666,0,0,1,0.07127752900123596,4.866666793823242,0.011723836263020834,0.9699917595787984,0.036595662434895836,0.9097036929901514,0.7118479410807291,0.15343189255649606,0.036595662434895836
147,4.9,0,0,1,0.0702604129910469,4.899999618530273,0.0107421875,0.9724771468700828,0.03948974609375,0.9025696632330527,0.7047017415364584,0.15962875210324476,0.03948974609375
148,4.933333333333334,0,0,1,0.07182089984416962,4.933333396911621,0.010350545247395834,0.9734223270908944,0.03985595703125,0.9016485148092571,0.6964009602864584,0.16686311010247631,0.03985595703125
149,4.966666666666667,0,0,1,0.07039770483970642,4.966666221618652,0.010187784830729166,0.9737538918683615,0.0417633056640625,0.8969879497615528,0.68585205078125,0.17604509935523616,0.0417633056640625
150,5.0,0,0,1,0.06919082999229431,5.0,0.009694417317708334,0.9749124281439592,0.046396891276041664,0.8860173157737223,0.6734110514322916,0.1867786327289682,0.046396891276041664
151,5.033333333333333,0,0,1,0.07050977647304535,5.0333333015441895,0.008900960286458334,0.9768361477429564,0.050689697265625,0.8757960157367248,0.657958984375,0.200029139056119,0.050689697265625
152,5.066666666666666,0,0,1,0.07016725838184357,5.066666126251221,0.008356730143229166,0.9781344015839286,0.062037150065104164,0.8504743325565238,0.6400248209635416,0.21532080018254543,0.062037150065104164
153,5.1,0,0,1,0.0688541978597641,5.099999904632568,0.006876627604166667,0.9818845413994883,0.06484476725260417,0.8439461814865349,0.6182607014973959,0.23362027620206807,0.06484476725260417
154,5.133333333333334,0,0,1,0.06930781900882721,5.133333206176758,0.007359822591145833,0.9805374239297716,0.06992594401041667,0.8324320564426047,0.5952402750651041,0.2529118040902856,0.06992594401041667
155,5.166666666666667,0,0,1,0.07100783288478851,5.166666030883789,0.008402506510416666,0.9776687730451488,0.07442220052083333,0.8221448047701834,0.5718994140625,0.27229993592038226,0.07442220052083333
156,5.2,0,0,1,0.06958004832267761,5.199999809265137,0.006383260091145833,0.9828261990978027,0.07779947916666667,0.8144406674497877,0.5488484700520834,0.29106193199756164,0.07779947916666667
157,5.233333333333333,0,0,1,0.06990572810173035,5.233333110809326,0.0072479248046875,0.9804485087081783,0.0753936767578125,0.8188341698019499,0.5213623046875,0.31335460228608303,0.0753936767578125
158,5.266666666666667,0,0,1,0.07159902155399323,5.266665935516357,0.010976155598958334,0.9705752643481304,0.0719451904296875,0.8260047485314641,0.4956614176432292,0.33410932341707866,0.0719451904296875
159,5.3,0,0,1,0.07199010252952576,5.300000190734863,0.014923095703125,0.9602055618958443,0.070465087890625,0.8288332131957072,0.4715830485026042,0.35334641133269795,0.070465087890625
160,5.333333333333333,0,0,1,0.07114751636981964,5.3333330154418945,0.017644246419270832,0.9531482628488013,0.062001546223958336,0.8471715602634419,0.4514668782552083,0.36920170229032057,0.062001546223958336
161,5.366666666666666,0,0,1,0.07142332196235657,5.366666316986084,0.019012451171875,0.9497210309767143,0.0559539794921875,0.8599831598244447,0.4366200764973958,0.38040363959806256,0.0559539794921875
